source,target,weight,source_name,target_name
Q193326,Q950380,1,Goldman Sachs,CBS Corporation
Q214346,Q245343,1,Viacom,Barclays plc
Q214346,Q877536,1,Viacom,Dell EMC
Q2852632,Q6955139,1,UGI Corporation,NRG Energy
Q5036376,Q6955139,1,Capstone Turbine,NRG Energy
Q1472929,Q7673435,1,"Nasdaq, Inc.","Tableau Software, Inc."
Q4788901,Q7673435,1,Arena Pharmaceuticals,"Tableau Software, Inc."
Q135683211,Q214346,1,PayPal Holdings,Viacom
Q135683211,Q2529982,1,PayPal Holdings,The New York Times Company
Q204727,Q66048,1,Alexion Pharmaceuticals,Deutsche Bank
Q56011958,Q95,1,Tencent Music,Google
Q877536,Q950380,1,Dell EMC,CBS Corporation
Q1023876,Q190464,1,CME Group,HSBC
Q1032229,Q225440,1,Canadian Natural Resources,Celestica
Q1032229,Q697311,1,Canadian Natural Resources,Magna International
Q53268,Q731912,1,Toyota,Carrier Corporation
Q161086,Q81230,1,JetBlue Airways,Siemens
Q105557,Q161086,1,Embraer,JetBlue Airways
Q2904022,Q30287734,1,Bio-Rad Laboratories,Corbus Pharmaceuticals
Q1129792,Q7562151,1,The Cooper Companies,Sonoco
Q1129792,Q7242653,1,The Cooper Companies,priceline.com
Q1472929,Q16858667,1,"Nasdaq, Inc.",Kratos Defense & Security Solutions
Q1057464,Q55075186,1,Hilton Worldwide,Park Hotels & Resorts
Q1418,Q5439999,1,Nokia,Federal Agricultural Mortgage Corporation
Q119991,Q4874958,1,APA Corporation,Baytex Energy
Q304509,Q54622058,1,MCA Inc.,Texas Capital Bank
Q2852632,Q5036376,1,UGI Corporation,Capstone Turbine
Q30287734,Q4653724,1,Corbus Pharmaceuticals,ARIAD Pharmaceuticals
Q296782,Q689791,1,Arm Holdings,ISS
Q1503753,Q154950,1,Vedanta Resources,Shell
Q154950,Q3958138,1,Shell,Vedanta Limited
Q1104787,Q334204,1,Coty,Morgan Stanley
Q1104787,Q5337641,1,Coty,Edgewell Personal Care
Q1104787,Q5422801,1,Coty,e.l.f. Cosmetics
Q1200840,Q334204,1,"Energizer Holdings, Inc.",Morgan Stanley
Q1200840,Q5337641,1,"Energizer Holdings, Inc.",Edgewell Personal Care
Q1200840,Q5422801,1,"Energizer Holdings, Inc.",e.l.f. Cosmetics
Q334204,Q5337641,1,Morgan Stanley,Edgewell Personal Care
Q135683211,Q2283,1,PayPal Holdings,Microsoft
Q135683211,Q7455653,1,PayPal Holdings,ServiceNow
Q2283,Q7455653,1,Microsoft,ServiceNow
Q1152374,Q1472929,1,GE HealthCare,"Nasdaq, Inc."
Q165684,Q5452773,1,Rogers Communications,First Commonwealth Bank
Q29739,Q5452773,1,International,First Commonwealth Bank
Q5452773,Q7331170,1,First Commonwealth Bank,RCI Hospitality Holdings
Q17114308,Q247489,1,Nektar Therapeutics,Merck & Co.
Q22909236,Q715583,1,Instacart,Costco
Q1197548,Q219508,1,Micron Technology,Citigroup
Q1197548,Q3884,1,Micron Technology,Amazon
Q1197548,Q744149,1,Micron Technology,Wells Fargo
Q1197548,Q7616390,1,Micron Technology,Stifel
Q193199,Q7616390,1,UBS,Stifel
Q219508,Q7616390,1,Citigroup,Stifel
Q3884,Q7616390,1,Amazon,Stifel
Q744149,Q7616390,1,Wells Fargo,Stifel
Q219508,Q4743120,1,Citigroup,American Axle
Q3272257,Q5130656,1,M&T Bank,Clear Channel Outdoor
Q4743275,Q899255,1,American Campus Communities,LyondellBasell
Q5427196,Q7319192,1,FTI Consulting,Rex Energy
Q1113804,Q768773,1,Comcast,MSCI
Q35476,Q768773,1,AT&T,MSCI
Q467752,Q768773,1,Verizon Communications,MSCI
Q1104787,Q1200840,1,Coty,"Energizer Holdings, Inc."
Q334204,Q5422801,1,Morgan Stanley,e.l.f. Cosmetics
Q5337641,Q5422801,1,Edgewell Personal Care,e.l.f. Cosmetics
Q4788901,Q5552410,1,Arena Pharmaceuticals,Geron Corporation
Q108770716,Q4811929,1,Samsara,Asure Software
Q66,Q66048,1,Boeing,Deutsche Bank
Q66,Q9396,1,Boeing,Deutsche Telekom
Q1655409,Q212405,1,Iamgold,Procter & Gamble
Q2283,Q7160600,1,Microsoft,Pegasystems
Q37156,Q7160600,1,IBM,Pegasystems
Q5380687,Q903957,1,Entravision Communications,Icl Group Ltd
Q127278673,Q54173,1,LinkedIn Corporation,General Electric
Q10819817,Q1472929,1,Silicom,"Nasdaq, Inc."
Q113503453,Q20165,1,Summit Therapeutics,Nissan
Q113503453,Q53268,1,Summit Therapeutics,Toyota
Q470517,Q5157220,1,Amgen,Compugen Ltd.
Q5157220,Q663596,1,Compugen Ltd.,Gilead Sciences
Q6522339,Q675585,1,LendingTree,Moody's Corporation
Q55931,Q9584,1,Hyundai Motor Company,Honda
Q1751032,Q675585,1,Plum Creek Timber,Moody's Corporation
Q334204,Q4677870,1,Morgan Stanley,Acuity Brands
Q22674043,Q334204,1,Compass Diversified,Morgan Stanley
Q266423,Q2874395,1,Bristol-Myers Squibb,Avis Budget Group
Q2874395,Q731938,1,Avis Budget Group,AstraZeneca
Q470156,Q503308,1,Cencora,Southwest Airlines
Q470156,Q54173,1,Cencora,General Electric
Q470156,Q66,1,Cencora,Boeing
Q1190598,Q188920,1,Spirit Airlines,Delta Air Lines
Q1190598,Q4033665,1,Spirit Airlines,Alaska Air Group
Q1190598,Q642610,1,Spirit Airlines,Hawaiian Airlines
Q1190598,Q645084,1,Spirit Airlines,Virgin America
Q1190598,Q822614,1,Spirit Airlines,Alaska Airlines
Q188920,Q4033665,1,Delta Air Lines,Alaska Air Group
Q544847,Q7538146,1,Qualcomm,Skyworks Solutions
Q713418,Q7538146,1,TSMC,Skyworks Solutions
Q135683211,Q1472929,1,PayPal Holdings,"Nasdaq, Inc."
Q135683211,Q20800404,1,PayPal Holdings,Alphabet Inc.
Q1472929,Q58024,1,"Nasdaq, Inc.",eBay
Q193326,Q58024,1,Goldman Sachs,eBay
Q20800404,Q58024,1,Alphabet Inc.,eBay
Q1472929,Q5380687,1,"Nasdaq, Inc.",Entravision Communications
Q188920,Q645084,1,Delta Air Lines,Virgin America
Q4033665,Q642610,1,Alaska Air Group,Hawaiian Airlines
Q642610,Q645084,1,Hawaiian Airlines,Virgin America
Q642610,Q822614,1,Hawaiian Airlines,Alaska Airlines
Q1023765,Q13218598,1,CIT Group,NatWest Group
Q1023765,Q219508,1,CIT Group,Citigroup
Q1023765,Q744149,1,CIT Group,Wells Fargo
Q13218598,Q744149,1,NatWest Group,Wells Fargo
Q247489,Q5192265,1,Merck & Co.,Cubist Pharmaceuticals
Q1141267,Q180816,1,Thomson Reuters,Dow Jones Industrial Average
Q180816,Q880942,1,Dow Jones Industrial Average,Blackstone Group
Q152433,Q619111,1,Xerox,Apollo Group
Q1418,Q3482689,1,Nokia,Shutterstock
Q1418,Q654762,1,Nokia,Sotheby's
Q1418,Q7501286,1,Nokia,ShoreTel
Q3482689,Q654762,1,Shutterstock,Sotheby's
Q3482689,Q7501286,1,Shutterstock,ShoreTel
Q654762,Q7501286,1,Sotheby's,ShoreTel
Q1194832,Q21072695,1,Toronto-Dominion Bank,Vista Outdoor
Q1472929,Q5182813,1,"Nasdaq, Inc.",Crawford & Company
Q1472929,Q2207629,1,"Nasdaq, Inc.",SPX Corporation
Q2529982,Q301965,1,The New York Times Company,Sprint Corporation
Q2529982,Q3511885,1,The New York Times Company,T-Mobile US
Q188920,Q642610,1,Delta Air Lines,Hawaiian Airlines
Q52825,Q926806,1,ABB Group,Carlyle Group
Q54173,Q6662684,1,General Electric,General Cable
Q5172422,Q53268,1,Corporate Office Properties Trust,Toyota
Q13683,Q65062134,1,NYSE Euronext Liffe,Bally's Corporation
Q13683,Q705392,1,NYSE Euronext Liffe,Seagate Technology
Q65062134,Q705392,1,Bally's Corporation,Seagate Technology
Q334800,Q372657,1,PepsiCo,Credit Suisse
Q1113804,Q430745,1,Comcast,Teradata
Q1113804,Q619111,1,Comcast,Apollo Group
Q1113804,Q62065645,1,Comcast,Blink
Q1113804,Q6914636,1,Comcast,Mortgage Guaranty Insurance Corporation
Q430745,Q619111,1,Teradata,Apollo Group
Q430745,Q62065645,1,Teradata,Blink
Q619111,Q62065645,1,Apollo Group,Blink
Q619111,Q6914636,1,Apollo Group,Mortgage Guaranty Insurance Corporation
Q62065645,Q6914636,1,Blink,Mortgage Guaranty Insurance Corporation
Q18169198,Q2722179,1,Qorvo,Advantest
Q18169198,Q713418,1,Qorvo,TSMC
Q248,Q2722179,1,Intel,Advantest
Q248,Q7538146,1,Intel,Skyworks Solutions
Q2722179,Q312,1,Advantest,Apple Inc.
Q2722179,Q544847,1,Advantest,Qualcomm
Q2722179,Q713418,1,Advantest,TSMC
Q2722179,Q7538146,1,Advantest,Skyworks Solutions
Q5192265,Q7838954,1,Cubist Pharmaceuticals,Trevena Inc
Q1113804,Q26215536,1,Comcast,Axalta Coating Systems
Q1113804,Q6662684,1,Comcast,General Cable
Q1113804,Q926806,1,Comcast,Carlyle Group
Q26215536,Q52825,1,Axalta Coating Systems,ABB Group
Q26215536,Q54173,1,Axalta Coating Systems,General Electric
Q26215536,Q926806,1,Axalta Coating Systems,Carlyle Group
Q52825,Q6662684,1,ABB Group,General Cable
Q7067716,Q98713358,1,NuVasive,Arcturus Therapeutics
Q193412,Q2283,1,Texas Instruments,Microsoft
Q193412,Q312,1,Texas Instruments,Apple Inc.
Q193412,Q552581,1,Texas Instruments,SAP
Q571779,Q926806,1,Liberty Global,Carlyle Group
Q6662684,Q926806,1,General Cable,Carlyle Group
Q420822,Q503308,1,Gap Inc.,Southwest Airlines
Q420822,Q6541837,1,Gap Inc.,QVC Group
Q483551,Q503308,1,Walmart,Southwest Airlines
Q503308,Q6541837,1,Southwest Airlines,QVC Group
Q334204,Q5376211,1,Morgan Stanley,Endo International plc
Q334204,Q898750,1,Morgan Stanley,Teva Pharmaceutical Industries Ltd.
Q1812555,Q19604577,1,Leggett & Platt,Tempur Sealy International
Q1812555,Q5472859,1,Leggett & Platt,Fortune Brands Home & Security
Q1812555,Q6893780,1,Leggett & Platt,Mohawk Industries
Q247489,Q7838954,1,Merck & Co.,Trevena Inc
Q19604577,Q5472859,1,Tempur Sealy International,Fortune Brands Home & Security
Q19604577,Q6893780,1,Tempur Sealy International,Mohawk Industries
Q5472859,Q6893780,1,Fortune Brands Home & Security,Mohawk Industries
Q2552219,Q5048400,1,"Waste Management, Inc",Casella Waste Systems
Q2552219,Q5178891,1,"Waste Management, Inc",Covanta
Q5048400,Q5178891,1,Casella Waste Systems,Covanta
Q5048400,Q7314415,1,Casella Waste Systems,Republic Services
Q5178891,Q7314415,1,Covanta,Republic Services
Q106253770,Q851641,1,Lumentum Holdings,Equinix
Q1472929,Q851641,1,"Nasdaq, Inc.",Equinix
Q2470307,Q334800,1,Guess,PepsiCo
Q2470307,Q645072,1,Guess,Dean Foods
Q2470307,Q7924444,1,Guess,Viad
Q334800,Q645072,1,PepsiCo,Dean Foods
Q334800,Q7924444,1,PepsiCo,Viad
Q571779,Q6662684,1,Liberty Global,General Cable
Q20800404,Q568532,1,Alphabet Inc.,MGM Resorts International
Q116452644,Q1516562,1,"Netflix, Inc.",Liberty Media
Q301965,Q37156,1,Sprint Corporation,IBM
Q27530,Q6772994,1,Mercedes-Benz Group,Marriott Vacations Worldwide Corporation
Q29739,Q5191790,1,International,Trip.com Group
Q13218598,Q1916402,1,NatWest Group,Pearson plc
Q1655409,Q1916402,1,Iamgold,Pearson plc
Q1472929,Q6035325,1,"Nasdaq, Inc.",InnerWorkings
Q1655409,Q619121,1,Iamgold,Apollo Global Management
Q1472929,Q5013012,1,"Nasdaq, Inc.",CMS Energy
Q1472929,Q5674337,1,"Nasdaq, Inc.",Harte Hanks
Q5013012,Q5674337,1,CMS Energy,Harte Hanks
Q5013012,Q6968762,1,CMS Energy,Natera
Q5674337,Q6968762,1,Harte Hanks,Natera
Q1472929,Q16995776,1,"Nasdaq, Inc.",HomeTrust Bancshares
Q110360228,Q5612176,1,Corporacion America Airports,Grupo Aeroportuario Centro Norte
Q1359568,Q5191790,1,Alibaba Group,Trip.com Group
Q1423218,Q29739,1,Sunoco,International
Q1423218,Q5191790,1,Sunoco,Trip.com Group
Q1472929,Q5191790,1,"Nasdaq, Inc.",Trip.com Group
Q430745,Q6662684,1,Teradata,General Cable
Q1009458,Q4905973,1,Bunge Limited,Big Lots
Q1389504,Q4905973,1,"Morningstar, Inc.",Big Lots
Q16953039,Q1921579,1,Moelis & Company,Meredith Corporation
Q16953039,Q2140077,1,Moelis & Company,Tribune Media
Q16953039,Q2288792,1,Moelis & Company,Sinclair Broadcast Group
Q16953039,Q470156,1,Moelis & Company,Cencora
Q645072,Q7924444,1,Dean Foods,Viad
Q5184408,Q95,1,Crescent Point Energy,Google
Q1570773,Q631047,1,Kohlberg Kravis Roberts,HDFC Bank
Q631047,Q7663801,1,HDFC Bank,Global Industrial Company
Q1128160,Q20800404,1,Constellation Brands,Alphabet Inc.
Q156644,Q4855887,1,Raytheon,BankUnited
Q329953,Q4855887,1,Northrop Grumman Corporation,BankUnited
Q18636524,Q2274089,1,Caesars Entertainment,Wynn Resorts
Q155026,Q334204,1,United Parcel Service,Morgan Stanley
Q334204,Q459477,1,Morgan Stanley,FedEx
Q483915,Q6415714,1,Nike,Kirkland's
Q16959074,Q312,1,United Financial Bancorp,Apple Inc.
Q1325987,Q5172422,1,Tyson Foods,Corporate Office Properties Trust
Q38076,Q5172422,1,McDonald's,Corporate Office Properties Trust
Q1157767,Q29739,1,Daktronics,International
Q319642,Q5376825,1,Chevron Corporation,Energen
Q319642,Q7685824,1,Chevron Corporation,Targa Resources
Q5376825,Q7685824,1,Energen,Targa Resources
Q600624,Q7376642,1,CA Technologies,Ruckus Networks
Q625713,Q795221,1,BHP,CNOOC Limited
Q1359568,Q1423218,1,Alibaba Group,Sunoco
Q1045758,Q430745,1,United Technologies Corporation,Teradata
Q1045758,Q806189,1,United Technologies Corporation,Banco Bilbao Vizcaya Argentaria
Q1045758,Q908324,1,United Technologies Corporation,Brookfield Corporation
Q1570773,Q20711490,1,Kohlberg Kravis Roberts,LKQ Corporation
Q1570773,Q6662684,1,Kohlberg Kravis Roberts,General Cable
Q1570773,Q806189,1,Kohlberg Kravis Roberts,Banco Bilbao Vizcaya Argentaria
Q1570773,Q908324,1,Kohlberg Kravis Roberts,Brookfield Corporation
Q20711490,Q430745,1,LKQ Corporation,Teradata
Q20711490,Q806189,1,LKQ Corporation,Banco Bilbao Vizcaya Argentaria
Q20711490,Q908324,1,LKQ Corporation,Brookfield Corporation
Q16920636,Q312,1,United Bank,Apple Inc.
Q430745,Q806189,1,Teradata,Banco Bilbao Vizcaya Argentaria
Q430745,Q908324,1,Teradata,Brookfield Corporation
Q6662684,Q806189,1,General Cable,Banco Bilbao Vizcaya Argentaria
Q6662684,Q908324,1,General Cable,Brookfield Corporation
Q806189,Q908324,1,Banco Bilbao Vizcaya Argentaria,Brookfield Corporation
Q2283,Q5254843,1,Microsoft,Deltek
Q1507642,Q768773,1,Huaneng Power International,MSCI
Q334204,Q54173,1,Morgan Stanley,General Electric
Q478214,Q784804,1,Tesla,AutoNation
Q7119110,Q7252517,1,PFSweb,Provident Bank of New Jersey
Q1034654,Q487907,1,Capital One,Bank of America
Q1046951,Q7500007,1,Target Corporation,Shoe Carnival
Q483915,Q7500007,1,Nike,Shoe Carnival
Q5479360,Q7500007,1,"Macy's, Inc.",Shoe Carnival
Q7156755,Q7500007,1,Payless ShoeSource,Shoe Carnival
Q2114414,Q35476,1,Prudential Financial,AT&T
Q2114414,Q483915,1,Prudential Financial,Nike
Q2114414,Q6415714,1,Prudential Financial,Kirkland's
Q35476,Q483915,1,AT&T,Nike
Q35476,Q6415714,1,AT&T,Kirkland's
Q1045758,Q1570773,1,United Technologies Corporation,Kohlberg Kravis Roberts
Q1472929,Q484930,1,"Nasdaq, Inc.",Analog Devices
Q484930,Q628051,1,Analog Devices,Autodesk
Q29739,Q4648219,1,International,A. O. Smith
Q29739,Q474383,1,International,Ballard Power Systems
Q334204,Q4648219,1,Morgan Stanley,A. O. Smith
Q15109885,Q2874395,1,I.D. Systems,Avis Budget Group
Q1472929,Q7020906,1,"Nasdaq, Inc.",Nexstar Media Group
Q1389504,Q4732268,1,"Morningstar, Inc.",AllianceBernstein
Q17145596,Q312,1,Tesco Corporation,Apple Inc.
Q7252517,Q731938,1,Provident Bank of New Jersey,AstraZeneca
Q1113804,Q193199,1,Comcast,UBS
Q1113804,Q856411,1,Comcast,British American Tobacco
Q193199,Q899133,1,UBS,Takeda Pharmaceutical Company
Q856411,Q899133,1,British American Tobacco,Takeda Pharmaceutical Company
Q1141173,Q1770710,1,Marriott International,Tripadvisor
Q1141173,Q8085893,1,Marriott International,Expedia Group
Q1129792,Q637440,1,The Cooper Companies,Lazard
Q2837996,Q5227485,1,Alliance Data,Dataram
Q6367245,Q707530,1,Kapstone,Cinemark
Q154950,Q1615684,1,Shell,Hess Corporation
Q156238,Q1615684,1,ExxonMobil,Hess Corporation
Q1511043,Q675585,1,Gerdau,Moody's Corporation
Q202972,Q26678,1,International Paper,BMW Group
Q372657,Q5881864,1,Credit Suisse,HF Sinclair
Q193326,Q5512854,1,Goldman Sachs,GAMCO Investors
Q1141267,Q48742870,1,Thomson Reuters,Nutrien
Q1141267,Q806693,1,Thomson Reuters,BMO Financial Group
Q48742870,Q806693,1,Nutrien,BMO Financial Group
Q16953039,Q193199,1,Moelis & Company,UBS
Q1140680,Q1472929,1,Flex Ltd.,"Nasdaq, Inc."
Q1140680,Q484930,1,Flex Ltd.,Analog Devices
Q1140680,Q628051,1,Flex Ltd.,Autodesk
Q632240,Q731938,1,Eli Lilly and Company,AstraZeneca
Q334204,Q474383,1,Morgan Stanley,Ballard Power Systems
Q4648219,Q474383,1,A. O. Smith,Ballard Power Systems
Q115056594,Q731938,1,Cohen & Steers,AstraZeneca
Q1032229,Q624798,1,Canadian Natural Resources,Canadian National Railway
Q1032229,Q7921589,1,Canadian Natural Resources,Vermilion Energy
Q1516410,Q624798,1,Suncor Energy,Canadian National Railway
Q1516410,Q7921589,1,Suncor Energy,Vermilion Energy
Q624798,Q7921589,1,Canadian National Railway,Vermilion Energy
Q15589464,Q312,1,Dropbox Inc.,Apple Inc.
Q15589464,Q3884,1,Dropbox Inc.,Amazon
Q15589464,Q478214,1,Dropbox Inc.,Tesla
Q1049080,Q1957521,1,Juniper Networks,Mitel
Q1957521,Q464996,1,Mitel,Nortel
Q1390577,Q7987345,1,"Twitter, Inc.","Westell Technologies, Inc."
Q2529982,Q7020906,1,The New York Times Company,Nexstar Media Group
Q30272258,Q77581453,1,Align Technology,ViewRay
Q489921,Q5384453,1,Mastercard,Equifax
Q489921,Q861042,1,Mastercard,Western Union
Q5384453,Q861042,1,Equifax,Western Union
Q1760641,Q20183163,1,Parametric Technology Corporation,Union Pacific Corporation
Q1760641,Q20858163,1,Parametric Technology Corporation,Norfolk Southern Corporation
Q1145004,Q170614,1,Randgold Resources,Ryanair
Q1145004,Q312,1,Randgold Resources,Apple Inc.
Q1145004,Q372657,1,Randgold Resources,Credit Suisse
Q170614,Q312,1,Ryanair,Apple Inc.
Q170614,Q372657,1,Ryanair,Credit Suisse
Q16972754,Q841458,1,Coinbase,Intercontinental Exchange
Q108770716,Q28782856,1,Samsara,DXC Technology
Q1472929,Q7240,1,"Nasdaq, Inc.",Lockheed Martin
Q206921,Q632240,1,Pfizer,Eli Lilly and Company
Q333718,Q731938,1,Johnson & Johnson,AstraZeneca
Q458363,Q5881864,1,Marathon Petroleum,HF Sinclair
Q2140315,Q518016,1,Textron,Unisys
Q2140315,Q7712716,1,Textron,The Advisory Board Company
Q518016,Q7712716,1,Unisys,The Advisory Board Company
Q1196745,Q193326,1,Rambus,Goldman Sachs
Q1196745,Q219508,1,Rambus,Citigroup
Q1196745,Q334204,1,Rambus,Morgan Stanley
Q1196745,Q487907,1,Rambus,Bank of America
Q1423218,Q898750,1,Sunoco,Teva Pharmaceutical Industries Ltd.
Q192314,Q217583,1,JPMorgan Chase,Berkshire Hathaway
Q192314,Q219635,1,JPMorgan Chase,BlackRock
Q192314,Q2283,1,JPMorgan Chase,Microsoft
Q17145596,Q193326,1,Tesco Corporation,Goldman Sachs
Q5099817,Q5139058,1,China Nepstar,Coca-Cola Bottling Co. Consolidated
Q1472929,Q30272258,1,"Nasdaq, Inc.",Align Technology
Q1472929,Q77581453,1,"Nasdaq, Inc.",ViewRay
Q105965677,Q5881864,1,MPLX,HF Sinclair
Q1656230,Q372657,1,Phillips 66,Credit Suisse
Q1656230,Q458363,1,Phillips 66,Marathon Petroleum
Q1656230,Q5881864,1,Phillips 66,HF Sinclair
Q194360,Q8085893,1,American Express,Expedia Group
Q20183163,Q624798,1,Union Pacific Corporation,Canadian National Railway
Q20858163,Q624798,1,Norfolk Southern Corporation,Canadian National Railway
Q1957521,Q7501286,1,Mitel,ShoreTel
Q104480207,Q19868261,1,CRISPR Therapeutics,STX Entertainment
Q104480207,Q212900,1,CRISPR Therapeutics,Lehman Brothers
Q104480207,Q648533,1,CRISPR Therapeutics,Semiconductor Manufacturing International Corporation
Q19868261,Q212900,1,STX Entertainment,Lehman Brothers
Q19868261,Q648533,1,STX Entertainment,Semiconductor Manufacturing International Corporation
Q212900,Q648533,1,Lehman Brothers,Semiconductor Manufacturing International Corporation
Q10397787,Q247489,1,"Aaron's, Inc.",Merck & Co.
Q22243729,Q53268,1,Ferrari,Toyota
Q1852556,Q334800,1,Philip Morris International,PepsiCo
Q135683211,Q334204,1,PayPal Holdings,Morgan Stanley
Q1172038,Q5506152,1,Dassault Systèmes,Frost Bank
Q1319601,Q188920,1,Allegiant Air,Delta Air Lines
Q1319601,Q950380,1,Allegiant Air,CBS Corporation
Q188920,Q950380,1,Delta Air Lines,CBS Corporation
Q4930359,Q54173,1,Bluegreen Corporation,General Electric
Q4930359,Q5612177,1,Bluegreen Corporation,Grupo Aeroportuario del Pacífico
Q54173,Q5612177,1,General Electric,Grupo Aeroportuario del Pacífico
Q1760641,Q624798,1,Parametric Technology Corporation,Canadian National Railway
Q17145596,Q590897,1,Tesco Corporation,Empresas ICA
Q193326,Q590897,1,Goldman Sachs,Empresas ICA
Q3884,Q590897,1,Amazon,Empresas ICA
Q483551,Q590897,1,Walmart,Empresas ICA
Q1472929,Q7113744,1,"Nasdaq, Inc.",Overland Storage
Q105965677,Q1656230,1,MPLX,Phillips 66
Q135325,Q459965,1,Alcoa,Caterpillar
Q135325,Q66,1,Alcoa,Boeing
Q135325,Q7605667,1,Alcoa,Steel Dynamics
Q135325,Q81965,1,Alcoa,General Motors
Q145168,Q1472929,1,Dollar General,"Nasdaq, Inc."
Q145168,Q459965,1,Dollar General,Caterpillar
Q145168,Q66,1,Dollar General,Boeing
Q145168,Q7605667,1,Dollar General,Steel Dynamics
Q297879,Q451476,1,ASML,Scotiabank
Q297879,Q768773,1,ASML,MSCI
Q312,Q451476,1,Apple Inc.,Scotiabank
Q202972,Q2283,1,International Paper,Microsoft
Q202972,Q459965,1,International Paper,Caterpillar
Q1472929,Q8075252,1,"Nasdaq, Inc.",Zumiez
Q1852556,Q212405,1,Philip Morris International,Procter & Gamble
Q1852556,Q312,1,Philip Morris International,Apple Inc.
Q3100337,Q66048,1,Gemplus,Deutsche Bank
Q334204,Q5041354,1,Morgan Stanley,Carlisle Companies
Q15678788,Q784804,1,Fiat Chrysler Automobiles,AutoNation
Q44294,Q66048,1,Ford Motor Company,Deutsche Bank
Q66048,Q784804,1,Deutsche Bank,AutoNation
Q66048,Q81965,1,Deutsche Bank,General Motors
Q784804,Q81965,1,AutoNation,General Motors
Q193326,Q3072937,1,Goldman Sachs,First Hawaiian Bank
Q219508,Q3072937,1,Citigroup,First Hawaiian Bank
Q489080,Q7259716,1,"Automatic Data Processing, Inc. (ADP)",PulteGroup
Q761965,Q894585,1,Baxter International,Boston Scientific
Q15109913,Q248,1,Netlist Inc.,Intel
Q15109913,Q5227485,1,Netlist Inc.,Dataram
Q248,Q5227485,1,Intel,Dataram
Q135325,Q145168,1,Alcoa,Dollar General
Q135325,Q1472929,1,Alcoa,"Nasdaq, Inc."
Q30635731,Q5970002,1,"Cboe Global Markets, Inc.",IDEX Corporation
Q145168,Q81965,1,Dollar General,General Motors
Q459965,Q7605667,1,Caterpillar,Steel Dynamics
Q66,Q7605667,1,Boeing,Steel Dynamics
Q7605667,Q81965,1,Steel Dynamics,General Motors
Q2502355,Q334800,1,USANA Health Sciences,PepsiCo
Q192314,Q6060469,1,JPMorgan Chase,Inversiones y Representaciones Sociedad Anónima
Q192314,Q910866,1,JPMorgan Chase,Humana
Q6060469,Q910866,1,Inversiones y Representaciones Sociedad Anónima,Humana
Q1549511,Q7308000,1,Ormat Technologies,Regency Centers
Q1089060,Q2609162,1,Chubb Corp.,Ticketmaster
Q193326,Q210047,1,Goldman Sachs,Petrobras
Q14772,Q19854317,1,Baidu,Vipshop
Q1472929,Q7669886,1,"Nasdaq, Inc.",TD Ameritrade
Q30635731,Q312,1,"Cboe Global Markets, Inc.",Apple Inc.
Q193199,Q806206,1,UBS,Bancolombia
Q1472929,Q2743863,1,"Nasdaq, Inc.",Intuitive Surgical
Q1472929,Q4994426,1,"Nasdaq, Inc.",Invacare
Q1472929,Q5884072,1,"Nasdaq, Inc.",Hologic
Q2743863,Q4994426,1,Intuitive Surgical,Invacare
Q30635731,Q7669886,1,"Cboe Global Markets, Inc.",TD Ameritrade
Q312,Q7669886,1,Apple Inc.,TD Ameritrade
Q3884,Q7669886,1,Amazon,TD Ameritrade
Q1472929,Q18674747,1,"Nasdaq, Inc.",Booking Holdings
Q18674747,Q20800404,1,Booking Holdings,Alphabet Inc.
Q18674747,Q30635731,1,Booking Holdings,"Cboe Global Markets, Inc."
Q18674747,Q3884,1,Booking Holdings,Amazon
Q18674747,Q5970002,1,Booking Holdings,IDEX Corporation
Q18674747,Q841458,1,Booking Holdings,Intercontinental Exchange
Q20800404,Q30635731,1,Alphabet Inc.,"Cboe Global Markets, Inc."
Q20800404,Q5970002,1,Alphabet Inc.,IDEX Corporation
Q20800404,Q841458,1,Alphabet Inc.,Intercontinental Exchange
